Category	Date	Title	Type	URL	CategoryURL
VS Packages	09/24/2014 07:27	MZ-Tools Articles Series: BUG: TextChanges CommandFlag not honored for toolbars in Visual Studio packages	Bug	http://www.visualstudioextensibility.com/2014/09/24/mz-tools-articles-series-bug-textchanges-commandflag-not-honored-for-toolbars-in-visual-studio-packages/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	09/18/2014 07:59	Issues with command names in Visual Studio packages	Other	http://www.visualstudioextensibility.com/2014/09/18/issues-with-command-names-in-visual-studio-packages/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	09/06/2014 18:08	MZ-Tools Articles Series: HOWTO: Get solution events from a Visual Studio package	HowTo	http://www.visualstudioextensibility.com/2014/09/07/mz-tools-articles-series-howto-get-solution-events-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/31/2014 15:26	MZ-Tools Articles Series: PRB: Menu commands not refreshed after a change when clicking Start Debugging in a VS 2010 package project	Other	http://www.visualstudioextensibility.com/2014/08/31/mz-tools-articles-series-prb-menu-commands-not-refreshed-after-a-change-when-clicking-start-debugging-in-a-vs-2010-package-project/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/31/2014 15:12	MZ-Tools Articles Series: HOWTO: Provide command bitmaps from embedded resources of a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/08/31/mz-tools-articles-series-howto-provide-command-bitmaps-from-embedded-resources-of-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/31/2014 07:03	New articles about VSIX and Pkgdef added to website	Other	http://www.visualstudioextensibility.com/2014/08/31/new-articles-about-vsix-and-pkgdef-added-to-website/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/29/2014 12:16	Targeting multiple Visual Studio versions with the same binary package assembly	Other	http://www.visualstudioextensibility.com/2014/08/29/targeting-multiple-visual-studio-versions-with-the-same-binary-package-assembly/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/25/2014 16:59	Forcing Command UI refresh	Other	http://www.visualstudioextensibility.com/2014/08/25/forcing-command-ui-refresh/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/22/2014 02:11	MZ-Tools Articles Series: PRB: Button of package command cannot be initially invisible on Visual Studio toolbar	Other	http://www.visualstudioextensibility.com/2014/08/22/mz-tools-articles-series-prb-button-of-package-command-cannot-be-initially-invisible-on-visual-studio-toolbar/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/22/2014 01:32	MZ-Tools Articles Series: INFO: How a Visual Studio package command is named	Other	http://www.visualstudioextensibility.com/2014/08/22/mz-tools-articles-series-info-how-a-visual-studio-package-command-is-named/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/22/2014 01:10	MZ-Tools Articles Series: HOWTO: Create a command without user interface items from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/08/22/mz-tools-articles-series-howto-create-a-command-without-user-interface-items-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	08/22/2014 00:46	MZ-Tools Articles Series: HOWTO: Execute a command by Guid and Id from a Visual Studio package	HowTo	http://www.visualstudioextensibility.com/2014/08/22/mz-tools-articles-series-howto-execute-a-command-by-guid-and-id-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/08/2014 18:41	MZ-Tools Articles Series: HOWTO: Write to the output window panes from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/07/09/mz-tools-articles-series-howto-write-to-the-output-window-panes-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/07/2014 18:26	MZ-Tools Articles Series: HOWTO: Initialize the usercontrol of a toolwindow from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/07/08/mz-tools-articles-series-howto-initialize-the-usercontrol-of-a-toolwindow-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/07/2014 18:17	MZ-Tools Articles Series: HOWTO: Host a Windows Forms usercontrol in a toolwindow from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/07/08/mz-tools-articles-series-howto-host-a-windows-forms-usercontrol-in-a-toolwindow-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/07/2014 08:57	SLaks.Blog articles about Visual Studio extensibility and versioning	Other	http://www.visualstudioextensibility.com/2014/07/07/slaks-blog-articles-about-visual-studio-extensibility-and-versioning/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/04/2014 07:21	MZ-Tools Articles Series: PRB: ‘Can not find the installation for VS SDK’ error using MSBuild of TFS to compile Visual Studio Package	Other	http://www.visualstudioextensibility.com/2014/07/04/mz-tools-articles-series-prb-can-not-find-the-installation-for-vs-sdk-error-using-msbuild-of-tfs-to-compile-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/04/2014 03:47	MZ-Tools Articles Series: HOWTO: Create a solution from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/07/04/mz-tools-articles-series-howto-create-a-solution-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/01/2014 18:40	MZ-Tools Articles Series: HOWTO: Get information about the loaded solution from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/07/02/mz-tools-articles-series-howto-get-information-about-the-loaded-solution-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/01/2014 18:19	MZ-Tools Articles Series: HOWTO: Get information about the Visual Studio IDE from a Visual Studio package.	HowTo	http://www.visualstudioextensibility.com/2014/07/02/mz-tools-articles-series-howto-get-information-about-the-visual-studio-ide-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/01/2014 09:52	Strategies migrating from Visual Studio add-ins to packages	Other	http://www.visualstudioextensibility.com/2014/07/01/strategies-migrating-from-visual-studio-add-ins-to-packages/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	03/01/2014 21:38	MZ-Tools Articles Series: HOWTO: Get the icons of files in the Solution Explorer	HowTo	http://www.visualstudioextensibility.com/2014/03/02/mz-tools-articles-series-howto-get-the-icons-of-files-in-the-solution-explorer/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/17/2013 21:47	MZ-Tools Articles Series: HOWTO: Get an EnvDTE.DTE instance from a Visual Studio package	HowTo	http://www.visualstudioextensibility.com/2013/07/18/mz-tools-articles-series-howto-get-an-envdte-dte-instance-from-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/16/2013 07:46	MZ-Tools Articles Series: HOWTO: Autoload a Visual Studio package	HowTo	http://www.visualstudioextensibility.com/2013/07/16/mz-tools-articles-series-howto-autoload-a-visual-studio-package/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/10/2013 03:23	Announcing the MZ-Tools Articles Series about Visual Studio SDK packages	Other	http://www.visualstudioextensibility.com/2013/07/10/announcing-the-mz-tools-articles-series-about-visual-studio-sdk-packages/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	07/09/2013 02:55	Moving to SDK packages (slowly)	Other	http://www.visualstudioextensibility.com/2013/07/09/moving-to-packages-sdk/	http://www.visualstudioextensibility.com/category/vspackages/
VS Packages	12/01/2012 09:03	LearnVSXNow! (about Visual Studio packages), by Istvan Novak (DiveDeeper’s blog)	Other	http://www.visualstudioextensibility.com/2012/12/01/learnvsxnow-about-visual-studio-packages-by-istvan-novak-divedeeper-s-blog/	http://www.visualstudioextensibility.com/category/vspackages/
The strange case of...	07/29/2015 17:11	The strange case of CreatePkgDef failing because of strong name validation	Other	http://www.visualstudioextensibility.com/2015/07/30/the-strange-case-of-createpkgdef-failing-because-of-strong-name-validation/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	02/18/2014 22:25	The strange case of VS 2010 Macros stop working after February 2014 Windows Update	Other	http://www.visualstudioextensibility.com/2014/02/19/the-strange-case-of-vs-2010-macros-stop-working-after-february-2014-windows-update/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	02/08/2014 19:51	The strange case of VBA editor prompting to repair Visual Studio (again)	Other	http://www.visualstudioextensibility.com/2014/02/09/the-strange-case-of-vba-editor-prompting-to-repair-visual-studio-again/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	01/23/2014 05:33	The strange case of error 8013101b loading a Visual Studio add-in	Other	http://www.visualstudioextensibility.com/2014/01/23/the-strange-case-of-error-8013101b-loading-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	01/22/2014 17:07	The strange case of InvalidComObjectException exiting Visual Studio 2013 after debugging extension	Other	http://www.visualstudioextensibility.com/2014/01/23/the-strange-case-of-invalidcomobjectexception-exiting-visual-studio-2013-after-debugging-extension/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	01/19/2014 16:38	The strange case of error “Windows Program Compatibility mode is on.” when installing Visual Studio 2012 language packs	Other	http://www.visualstudioextensibility.com/2014/01/20/the-strange-case-of-error-quot-windows-program-compatibility-mode-is-on-quot-when-installing-visual-studio-2012-language-packs/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	09/18/2013 23:50	The strange case of error “Subscript out of range” in Data View starting VB 6	Other	http://www.visualstudioextensibility.com/2013/09/19/the-strange-case-of-error-quot-subscript-out-of-range-quot-in-data-view-starting-vb-6/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	07/07/2013 19:57	The strange case of error 80131515 loading a Visual Studio add-in	Other	http://www.visualstudioextensibility.com/2013/07/08/the-strange-case-of-error-80131515-loading-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	03/17/2013 12:07	The strange case of “LoaderLock was detected” with a COM add-in written in .NET	Other	http://www.visualstudioextensibility.com/2013/03/17/the-strange-case-of-quot-loaderlock-was-detected-quot-with-a-com-add-in-written-in-net/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	03/09/2013 07:43	The strange case of “Set property ‘System.Windows.ResourceDictionary.DeferrableContent’ threw an exception.”	Other	http://www.visualstudioextensibility.com/2013/03/09/the-strange-case-of-quot-set-property-system-windows-resourcedictionary-deferrablecontent-threw-an-exception-quot/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	02/14/2013 05:54	The strange case of the add-in initialized twice	Other	http://www.visualstudioextensibility.com/2013/02/14/the-strange-case-of-the-add-in-initialized-twice/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	11/11/2012 08:46	The strange case of error “Unable to register DLL/OCX:RegSvr32 failed with exit code 0x5”	Other	http://www.visualstudioextensibility.com/2012/11/11/the-strange-case-of-error-quot-unable-to-register-dll-ocx-regsvr32-failed-with-exit-code-0x5-quot/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	09/25/2012 22:12	Another strange case of error 80131522 loading a Visual Studio add-in	Other	http://www.visualstudioextensibility.com/2012/09/26/another-strange-case-of-error-80131522-loading-add-ins/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	09/05/2012 18:33	The strange case of projects not being rebuilt	Other	http://www.visualstudioextensibility.com/2012/09/06/the-strange-case-of-projects-not-being-rebuilt/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	08/10/2012 04:58	The strange case of VB6 prompting to repair VS 2010 when MZ-Tools 3.0 is loaded	Other	http://www.visualstudioextensibility.com/2012/08/10/the-strange-case-of-vb6-prompting-to-repair-vs-2010-when-mz-tools-3-0-is-loaded/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	09/02/2011 20:16	The strange case of “Error 1606: Could not access network location VS Developers” installing SP1 of Visual Studio .NET 2003	Other	http://www.visualstudioextensibility.com/2011/09/03/the-strange-case-of-quot-error-1606-could-not-access-network-location-vs-developers-quot-installing-sp1-of-visual-studio-net-2003/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
The strange case of...	02/25/2011 23:33	The strange case of VisualStudio.DTE.9.0 registry key missing for Visual Studio 2008 Professional	Other	http://www.visualstudioextensibility.com/2011/02/26/the-strange-case-of-visualstudio-dte-9-0-registry-key-missing-for-visual-studio-2008-professional/	http://www.visualstudioextensibility.com/category/the-strange-case-of/
